src_ip,dst_ip,Src Port,Dst Port,Protocol,Timestamp,Flow Duration,Flow Byts/s,Flow Pkts/s,Fwd Pkts/s,Bwd Pkts/s,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Pkt Len Max,Pkt Len Min,Pkt Len Mean,Pkt Len Std,Pkt Len Var,Fwd Header Len,Bwd Header Len,Fwd Seg Size Min,Fwd Act Data Pkts,Flow IAT Mean,Flow IAT Max,Flow IAT Min,Flow IAT Std,Fwd IAT Tot,Fwd IAT Max,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Tot,Bwd IAT Max,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Init Fwd Win Byts,Init Bwd Win Byts,Active Max,Active Min,Active Mean,Active Std,Idle Max,Idle Min,Idle Mean,Idle Std,Fwd Byts/b Avg,Fwd Pkts/b Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Blk Rate Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,CWE Flag Count,Subflow Fwd Pkts,Subflow Bwd Pkts,Subflow Fwd Byts,Subflow Bwd Byts,Label
127.0.0.1,127.0.0.1,44697,20000,6,2026-05-12 07:28:12,0.000482,1516597.510373444,24896.26556016597,14522.821576763485,10373.443983402489,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,4.381818181818182e-05,0.000128,0.0,3.709892961410608e-05,0.0004819999999999,0.000171,0.0,8.033333333333333e-05,5.239486828137105e-05,0.000396,0.000135,1.7e-05,9.9e-05,4.782781617427248e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,7113,20000,6,2026-05-12 07:13:52,0.480988,27788.63505950252,428.2851131421158,216.2216105183497,212.06350262376608,104,102,6825,6541,77,56,65.625,9.606876043110596,73,44,64.12745098039215,8.649687253359536,77,44,64.88349514563107,9.176056824797795,84.20001885191819,2080,2040,20,51,0.0023462829268292,0.012536,0.0,0.0040125322663182,0.4808940000000001,0.012536,0.0,0.0046688737864077,0.0046074578098455,0.48087,0.012619,8e-05,0.0047610891089108,0.0047128288662705,51,49,0,0,1,3,1,100,203,0,0,0.9807692307692308,64.88349514563107,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.625,64.12745098039215,0,104,102,6825,6541,NORMAL
127.0.0.1,127.0.0.1,54599,20000,6,2026-05-12 07:27:11,0.000441,1657596.3718820862,27210.884353741498,15873.015873015873,11337.868480725623,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,4.009090909090909e-05,0.000169,0.0,4.408969070481535e-05,0.000441,0.000229,0.0,7.35e-05,7.857215367630784e-05,0.00035,0.000169,1.3e-05,8.75e-05,5.526979283478453e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,7793,20000,6,2026-05-12 07:15:24,1.37803,10076.70370020972,155.294151796405,78.37274950472776,76.92140229167724,108,106,7087,6799,77,56,65.62037037037037,9.602967898281154,73,44,64.14150943396227,8.644377253392381,77,44,64.88785046728972,9.170581879849454,84.09957201502314,2160,2120,20,53,0.0064696244131455,0.03267,0.0,0.0113932659189649,1.3779150000000002,0.03267,0.0,0.0128777102803738,0.0132634831239615,1.377943,0.032786,9.7e-05,0.0131232666666666,0.0133972551632728,53,51,0,0,1,3,1,104,211,0,0,0.9814814814814816,64.88785046728972,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.62037037037037,64.14150943396227,0,108,106,7087,6799,NORMAL
127.0.0.1,127.0.0.1,46642,20000,6,2026-05-12 07:27:25,0.000746,982573.7265415548,16085.790884718495,9383.378016085791,6702.412868632708,7,5,428,305,76,56,61.142857142857146,6.998542122237651,73,56,61.0,6.752777206453653,76,56,61.083333333333336,6.897563982225094,47.57638888888889,140,100,20,1,6.781818181818181e-05,0.000367,0.0,9.684553604188304e-05,0.000746,0.00042,0.0,0.0001243333333333,0.0001365536117753,0.000651,0.000367,5.9e-05,0.00016275,0.0001199299274576,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,61.083333333333336,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.142857142857146,61.0,0,7,5,428,305,DNP3_INFO
127.0.0.1,127.0.0.1,21182,20000,6,2026-05-12 07:17:10,1.072742,9041.316551416836,139.82858879395044,70.84648498893489,68.98210380501556,76,74,4964,4735,77,56,65.3157894736842,9.307906269058224,73,44,63.98648648648648,8.701496055344089,77,44,64.66,9.03831105166594,81.69106666666667,1520,1480,20,37,0.007199610738255,0.036685,0.0,0.0127794721854389,1.0726010000000004,0.036685,0.0,0.0143013466666666,0.014930935586219,1.072642,0.036871,0.00011,0.0146937260273972,0.0150623174318592,37,35,0,0,1,3,1,72,147,0,0,0.9736842105263158,64.66,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.3157894736842,63.98648648648648,0,76,74,4964,4735,DNP3_COMMAND_INJECTION
127.0.0.1,127.0.0.1,8878,20000,6,2026-05-12 07:28:31,0.000574,1247386.7595818816,20905.923344947736,12195.121951219511,8710.801393728223,7,5,418,298,66,56,59.71428571428572,4.333071682315172,66,56,59.6,4.454211490264017,66,56,59.66666666666666,4.384315479321969,19.222222222222225,140,100,20,1,5.218181818181819e-05,0.000198,0.0,6.689994996847998e-05,0.000574,0.000228,0.0,9.566666666666666e-05,9.620233307404188e-05,0.000492,0.000198,4.9e-05,0.000123,6.831178522041419e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,59.66666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.71428571428572,59.6,0,7,5,418,298,DNP3_ENUMERATE
127.0.0.1,127.0.0.1,7733,20000,6,2026-05-12 07:27:06,0.000474,1542194.0928270044,25316.45569620253,14767.932489451478,10548.523206751055,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,4.309090909090909e-05,0.000191,0.0,6.020790426129439e-05,0.000474,0.000222,0.0,7.9e-05,8.49548899907082e-05,0.000318,0.000191,1.8e-05,7.950000000000001e-05,6.610030257116831e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,2543,20000,6,2026-05-12 07:26:45,0.000408,1791666.6666666667,29411.764705882357,17156.86274509804,12254.901960784317,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,3.709090909090909e-05,0.000206,0.0,5.473482279542231e-05,0.000408,0.00024,0.0,6.800000000000001e-05,8.041765975207188e-05,0.000344,0.000206,1.8e-05,8.6e-05,7.138627319029898e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,30891,20000,6,2026-05-12 07:28:39,2.006968,299.9549569300557,4.982640480565709,2.989584288339425,1.9930561922262835,6,4,370,232,74,56,61.66666666666666,6.574360974438674,64,56,58.0,3.4641016151377544,74,56,60.2,5.8275209137333865,33.96,120,80,20,1,0.2229964444444444,2.006641,0.0,0.6306135810517511,2.006968,2.006655,0.0,0.4013935999999999,0.8026307019466922,2.006917,2.006697,0.000105,0.6689723333333334,0.9459141831693236,1,0,0,0,2,3,0,1,8,0,0,0.6666666666666666,60.2,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.66666666666666,58.0,0,6,4,370,232,MITM_DOS
127.0.0.1,127.0.0.1,7814,20000,6,2026-05-12 07:29:25,2.016815,298.4904416121459,4.958312983590464,2.974987790154278,1.9833251934361853,6,4,370,232,74,56,61.66666666666666,6.574360974438674,64,56,58.0,3.4641016151377544,74,56,60.2,5.8275209137333865,33.96,120,80,20,1,0.2240905555555555,2.016441,0.0,0.6336915776676486,2.016815,2.016455,0.0,0.403363,0.8065460028464588,2.016745,2.016554,7.4e-05,0.6722483333333334,0.9505676530495988,1,0,0,0,2,3,0,1,8,0,0,0.6666666666666666,60.2,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.66666666666666,58.0,0,6,4,370,232,MITM_DOS
127.0.0.1,127.0.0.1,26560,20000,6,2026-05-12 07:26:20,0.000549,1331511.839708561,21857.92349726776,12750.455373406194,9107.468123861569,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,4.99090909090909e-05,0.000155,0.0,4.3916148501132856e-05,0.000549,0.000211,0.0,9.15e-05,6.702673595911809e-05,0.000426,0.000155,2.7e-05,0.0001065,5.07567729470659e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,44680,20000,6,2026-05-12 07:27:13,0.000516,1420542.635658915,23255.81395348837,13565.891472868218,9689.922480620156,7,5,428,305,76,56,61.142857142857146,6.998542122237651,73,56,61.0,6.752777206453653,76,56,61.083333333333336,6.897563982225094,47.57638888888889,140,100,20,1,4.6909090909090905e-05,0.000158,0.0,4.3278074535926274e-05,0.000516,0.000232,0.0,8.599999999999999e-05,8.24843419484369e-05,0.000446,0.000158,7.4e-05,0.0001115,3.0170349683091176e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,61.083333333333336,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.142857142857146,61.0,0,7,5,428,305,DNP3_INFO
127.0.0.1,127.0.0.1,58513,20000,6,2026-05-12 07:15:02,0.247922,30808.07673381144,475.9561474980034,242.0116004227136,233.94454707528985,60,58,3935,3703,77,56,65.58333333333333,9.518913920307412,73,44,63.8448275862069,8.750963935353619,77,44,64.72881355932203,9.190692617847056,84.46883079574836,1200,1160,20,29,0.0021189914529914,0.011428,0.0,0.0037234897368516,0.247822,0.011428,0.0,0.0042003728813559,0.0043325349760373,0.2478859999999999,0.011533,3.6e-05,0.0043488771929824,0.0044218243161803,29,27,0,0,1,3,1,56,115,0,0,0.9666666666666668,64.72881355932203,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.58333333333333,63.8448275862069,0,60,58,3935,3703,NORMAL
127.0.0.1,127.0.0.1,10532,20000,6,2026-05-12 07:27:04,0.000561,1303030.303030303,21390.374331550804,12477.718360071302,8912.655971479502,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,5.1e-05,0.000271,0.0,7.115923245536283e-05,0.000561,0.00033,0.0,9.35e-05,0.0001120159958815,0.000465,0.000271,4.1e-05,0.00011625,9.07617072338329e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,54437,20000,6,2026-05-12 07:23:18,0.165352,36685.374231941554,568.4842033963907,290.2898059896463,278.19439740674443,48,46,3137,2929,77,56,65.35416666666667,9.290428729193406,73,44,63.67391304347826,8.807245899840918,77,44,64.53191489361703,9.09606195788557,82.73834314169306,960,920,20,23,0.0017779784946236,0.009201,0.0,0.0030775542865454,0.1652800000000001,0.009201,0.0,0.0035165957446808,0.0035564326176995,0.1652819999999999,0.00929,0.00012,0.0036729333333333,0.0036476086498173,23,21,0,0,1,3,1,44,91,0,0,0.9583333333333334,64.53191489361703,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.35416666666667,63.67391304347826,0,48,46,3137,2929,DNP3_COMMAND_INJECTION
127.0.0.1,127.0.0.1,16790,20000,6,2026-05-12 07:27:38,0.000401,1822942.6433915207,29925.187032418955,17456.35910224439,12468.827930174564,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,3.645454545454546e-05,0.000178,0.0,4.98495256407879e-05,0.000401,0.000213,0.0,6.683333333333334e-05,7.456857395862028e-05,0.000302,0.000178,1.6e-05,7.55e-05,6.12433669877808e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,46223,20000,6,2026-05-12 07:19:50,0.896026,10548.801039255555,162.94170035244514,82.58688921973247,80.35481113271267,74,72,4846,4606,77,56,65.48648648648648,9.477203435218646,73,44,63.97222222222222,8.70659427966052,77,44,64.73972602739725,9.136750115038993,83.48020266466506,1480,1440,20,36,0.0061794896551724,0.031012,0.0,0.0109194348136656,0.8959320000000001,0.031012,0.0,0.0122730410958904,0.0127314930334711,0.8959320000000003,0.031261,8.6e-05,0.0126187605633802,0.0128777962503921,36,34,0,0,1,3,1,70,143,0,0,0.972972972972973,64.73972602739725,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.48648648648648,63.97222222222222,0,74,72,4846,4606,DNP3_COMMAND_INJECTION
127.0.0.1,127.0.0.1,30027,20000,6,2026-05-12 07:26:39,0.000879,831626.8486916951,13651.8771331058,7963.594994311717,5688.282138794084,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,7.99090909090909e-05,0.000385,0.0,0.0001002845538232,0.000879,0.000465,0.0,0.0001465,0.0001514845976769,0.0007309999999999,0.000385,5.2e-05,0.0001827499999999,0.0001233336430176,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,19733,20000,6,2026-05-12 07:26:38,0.000847,863046.0448642267,14167.650531286896,8264.462809917355,5903.18772136954,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,7.699999999999999e-05,0.000471,0.0,0.0001265392501091,0.000847,0.000556,0.0,0.0001411666666666,0.0001923897231027,0.000737,0.000471,6.6e-05,0.00018425,0.000166232329888,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,29211,20000,6,2026-05-12 07:26:16,0.00048,1522916.6666666667,25000.0,14583.333333333332,10416.666666666666,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,4.363636363636364e-05,0.000213,0.0,5.869996550606501e-05,0.00048,0.00025,0.0,8e-05,8.606780272939856e-05,0.000368,0.000213,2e-05,9.2e-05,7.250172411743048e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,26427,20000,6,2026-05-12 07:33:01,1.882094,7238.214456876224,111.57784892784314,56.32024755405416,55.25760137378899,106,104,6953,6670,77,56,65.59433962264151,9.575694764573436,73,44,64.13461538461539,8.646984459144495,77,44,64.87142857142857,9.156711972627502,83.84537414965985,2120,2080,20,52,0.0090052344497607,0.024932,0.0,0.0095712212820622,1.8820060000000003,0.025211,0.0,0.0179238666666666,0.0051880308349244,1.88204,0.024932,0.000122,0.0182722330097087,0.0044724686352482,52,50,0,0,1,3,1,102,207,0,0,0.981132075471698,64.87142857142857,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.59433962264151,64.13461538461539,0,106,104,6953,6670,ARP_POISONING
127.0.0.1,127.0.0.1,1329,20000,6,2026-05-12 07:12:22,0.949244,11060.38068189001,170.6621269136281,86.38453337603399,84.27759353759413,82,80,5377,5122,77,56,65.57317073170732,9.536873865014266,73,44,64.025,8.68759892030013,77,44,64.80864197530865,9.16012153581112,83.90782655083066,1640,1600,20,40,0.0058959254658385,0.030265,0.0,0.0103890210417355,0.9492120000000002,0.030265,0.0,0.0117186666666666,0.0120969655015495,0.949125,0.030376,6.6e-05,0.0120142405063291,0.0122413489930646,40,38,0,0,1,3,1,78,159,0,0,0.975609756097561,64.80864197530865,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.57317073170732,64.025,0,82,80,5377,5122,NORMAL
127.0.0.1,127.0.0.1,61393,20000,6,2026-05-12 07:26:35,0.000651,1122887.8648233488,18433.179723502304,10752.68817204301,7680.491551459293,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,5.918181818181819e-05,0.000189,0.0,4.891517366703336e-05,0.000651,0.000285,0.0,0.0001085,9.097389735523042e-05,0.000527,0.000189,2.6e-05,0.00013175,6.366857545131664e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,35666,20000,6,2026-05-12 07:28:31,0.000505,1417821.7821782178,23762.37623762376,13861.38613861386,9900.9900990099,7,5,418,298,66,56,59.71428571428572,4.333071682315172,66,56,59.6,4.454211490264017,66,56,59.66666666666666,4.384315479321969,19.222222222222225,140,100,20,1,4.590909090909092e-05,0.000215,0.0,5.771946976612523e-05,0.000505,0.000259,0.0,8.416666666666668e-05,8.361502390253932e-05,0.000429,0.000215,3e-05,0.00010725,7.043214819952605e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,59.66666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.71428571428572,59.6,0,7,5,418,298,DNP3_ENUMERATE
127.0.0.1,127.0.0.1,57427,20000,6,2026-05-12 07:26:46,0.000574,1048780.487804878,17421.602787456446,10452.961672473868,6968.641114982579,6,4,370,232,74,56,61.66666666666666,6.574360974438674,64,56,58.0,3.4641016151377544,74,56,60.2,5.8275209137333865,33.96,120,80,20,1,6.377777777777778e-05,0.000265,0.0,7.480311606370088e-05,0.000552,0.000381,0.0,0.0001104,0.0001381978292159,0.000528,0.000265,0.000111,0.000176,6.512040130916475e-05,1,0,0,0,2,3,0,1,8,0,0,0.6666666666666666,60.2,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.66666666666666,58.0,0,6,4,370,232,DNP3_INFO
127.0.0.1,127.0.0.1,38808,20000,6,2026-05-12 07:19:35,0.930259,15738.627629509632,242.94309434254333,122.54651661526522,120.39657772727811,114,112,7455,7186,77,56,65.39473684210526,9.420599322623511,73,44,64.16071428571429,8.637081157333613,77,44,64.78318584070796,9.061826992085525,82.1167084344898,2280,2240,20,56,0.0041344844444444,0.02118,0.0,0.0072096121449679,0.930166,0.02118,0.0,0.0082315575221238,0.0083546328199643,0.930127,0.021305,8.6e-05,0.0083795225225225,0.0084609476902448,56,54,0,0,1,3,1,110,223,0,0,0.9824561403508772,64.78318584070796,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.39473684210526,64.16071428571429,0,114,112,7455,7186,DNP3_COMMAND_INJECTION
127.0.0.1,127.0.0.1,18166,20000,6,2026-05-12 07:26:55,0.000414,1765700.4830917874,28985.50724637681,16908.212560386473,12077.29468599034,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,3.763636363636363e-05,0.000202,0.0,5.5589849837525885e-05,0.000414,0.000232,0.0,6.900000000000001e-05,7.920437698343024e-05,0.000327,0.000202,1.7e-05,8.175e-05,7.110687378868516e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,19702,20000,6,2026-05-12 07:22:40,0.623202,18485.178160532218,285.62167643877905,144.41545437915795,141.2062220596211,90,88,5882,5638,77,56,65.35555555555555,9.36697640189086,73,44,64.06818181818181,8.671787399043804,77,44,64.71910112359551,9.052889245230125,81.95480368640324,1800,1760,20,44,0.0035209152542372,0.017533,0.0,0.0061589944487665,0.6230819999999998,0.017533,0.0,0.0070009213483146,0.0071488668532816,0.6231559999999997,0.017728,4.2e-05,0.0071627126436781,0.0072748097544474,44,42,0,0,1,3,1,86,175,0,0,0.9777777777777776,64.71910112359551,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.35555555555555,64.06818181818181,0,90,88,5882,5638,DNP3_COMMAND_INJECTION
127.0.0.1,127.0.0.1,35982,20000,6,2026-05-12 07:11:28,1.254593,8990.963603335902,138.69039600890488,70.14226924588293,68.54812676302195,88,86,5771,5509,77,56,65.57954545454545,9.548585795942737,73,44,64.05813953488372,8.675486248905509,77,44,64.82758620689656,9.159138262622347,83.88981371383272,1760,1720,20,43,0.0072519826589595,0.039175,0.0,0.0128677551731539,1.254493,0.039175,0.0,0.0144194597701149,0.015031451635533,1.2545389999999998,0.039373,9.2e-05,0.0147592823529411,0.0151836860863011,43,41,0,0,1,3,1,84,171,0,0,0.9772727272727272,64.82758620689656,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.57954545454545,64.05813953488372,0,88,86,5771,5509,NORMAL
127.0.0.1,127.0.0.1,64802,20000,6,2026-05-12 07:24:56,0.560084,11787.517586647717,182.11553981188536,92.84321637468663,89.27232343719871,52,50,3415,3187,80,56,65.67307692307692,9.635114373689753,73,44,63.74,8.785920555069913,80,44,64.72549019607843,9.279068647002576,86.10111495578623,1040,1000,20,25,0.0055453861386138,0.029073,0.0,0.0099149918519963,0.559953,0.029073,0.0,0.0109794705882352,0.011621715008523,0.5599310000000001,0.029232,7.7e-05,0.0114271632653061,0.0117721738830399,25,23,0,0,1,3,1,48,99,0,0,0.9615384615384616,64.72549019607843,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.67307692307692,63.74,0,52,50,3415,3187,DNP3_COMMAND_INJECTION
127.0.0.1,127.0.0.1,62690,20000,6,2026-05-12 07:28:00,0.000395,1850632.911392405,30379.74683544304,17721.518987341773,12658.227848101264,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,3.590909090909091e-05,0.000202,0.0,5.3300954358596525e-05,0.000395,0.000236,0.0,6.583333333333334e-05,7.859477647330571e-05,0.0003479999999999,0.000202,2.6e-05,8.699999999999999e-05,6.792275023878229e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,34512,20000,6,2026-05-12 07:27:43,0.000636,1149371.06918239,18867.924528301886,11006.2893081761,7861.635220125787,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,5.781818181818182e-05,0.000171,0.0,4.44641186940624e-05,0.000636,0.00028,0.0,0.000106,8.951163797704369e-05,0.0005499999999999,0.000213,4.7e-05,0.0001374999999999,6.195764682426214e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,1929,20000,6,2026-05-12 07:17:09,0.405677,20072.619349876877,310.5919241169699,157.76097732925456,152.83094678771533,64,62,4182,3961,77,56,65.34375,9.31768940980005,73,44,63.88709677419355,8.736473117856075,77,44,64.62698412698413,9.065663571072722,82.18625598387503,1280,1240,20,31,0.003245416,0.017043,0.0,0.0056717676809742,0.405324,0.017043,0.0,0.0064337142857142,0.0065849932167314,0.4054979999999998,0.017154,0.000101,0.0066475081967213,0.0067147439061622,31,29,0,0,1,3,1,60,123,0,0,0.96875,64.62698412698413,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.34375,63.88709677419355,0,64,62,4182,3961,DNP3_COMMAND_INJECTION
